/home/rpi/test/DataCollected/IMG0/Image_1719757473197289.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473313925.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473422502.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473529647.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473636276.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473743352.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473850304.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757473957073.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474064064.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474171007.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474278545.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474385443.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474491902.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474598742.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474705521.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474812266.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757474919112.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475026948.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475134058.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475240362.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475347443.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475454471.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475561404.jpg,0,0
/home/rpi/test/DataCollected/IMG0/Image_1719757475667843.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757475774966.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757475881964.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757475988841.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476095357.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747620269.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476309625.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476416538.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476523391.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747663019.jpg,-0.012,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476737335.jpg,-0.027,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476844182.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757476950995.jpg,-0.015,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477057722.jpg,-0.018,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477164653.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477271117.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747737807.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747748491.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477591963.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477699122.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477806135.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757477912833.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478019853.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478128053.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478235819.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478374135.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747848163.jpg,-0.009,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478589966.jpg,-0.015,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478697428.jpg,-0.03,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747880514.jpg,-0.03,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757478912457.jpg,-0.033,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479021653.jpg,-0.03,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479129586.jpg,-0.027,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479237268.jpg,-0.018,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747934452.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479452016.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479559255.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479669481.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479777415.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757479884598.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975747999239.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480100267.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748020762.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480315498.jpg,-0.009,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480423072.jpg,-0.021,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480530853.jpg,-0.021,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480638291.jpg,-0.009,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480746377.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480853778.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757480961434.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481069287.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481176995.jpg,-0.033,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481284897.jpg,-0.039,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481392681.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481500203.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481608729.jpg,-0.027,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481716315.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481824364.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757481932047.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482039388.jpg,-0.021,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482147284.jpg,-0.012,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482254843.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482362609.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482469923.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482577428.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482684711.jpg,-0.012,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482792696.jpg,-0.021,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757482900069.jpg,-0.021,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483009125.jpg,-0.033,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483117065.jpg,-0.033,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483224986.jpg,-0.03,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483332843.jpg,-0.039,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483440298.jpg,-0.033,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483548051.jpg,-0.03,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483655507.jpg,-0.042,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483763.jpg,-0.054,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483870676.jpg,-0.066,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757483977977.jpg,-0.087,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484089248.jpg,-0.084,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484196912.jpg,-0.078,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484304255.jpg,-0.072,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484411991.jpg,-0.072,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748451934.jpg,-0.075,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484626589.jpg,-0.075,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484735032.jpg,-0.075,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484842535.jpg,-0.075,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757484950393.jpg,-0.072,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748505758.jpg,-0.072,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757485165529.jpg,-0.051,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757485273445.jpg,-0.024,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748538122.jpg,-0.021,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757485488524.jpg,-0.009,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748559623.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748570371.jpg,-0.012,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757485812185.jpg,-0.03,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748591976.jpg,-0.039,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486027268.jpg,-0.039,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486140512.jpg,-0.048,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486248371.jpg,-0.045,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486356324.jpg,-0.045,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486464205.jpg,-0.045,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486571519.jpg,-0.048,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486679139.jpg,-0.042,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486786573.jpg,-0.015,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757486895753.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_171975748700331.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757487111052.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757487218384.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757487326424.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757487434915.jpg,0,0.25
/home/rpi/test/DataCollected/IMG0/Image_1719757487542649.jpg,0,0.25
